month,commodity_name,avg_modal_price,avg_min_price,avg_max_price,state_name,change
01/06/10,Jowar(Sorghum),1353.69,1153.1,1502.45,India,169.29
01/05/10,Jowar(Sorghum),1184.4,1029.8,1302.71,India,89.77
01/04/10,Jowar(Sorghum),1094.63,958.64,1212.59,India,38.64
01/03/10,Jowar(Sorghum),1055.99,944.72,1150.22,India,-15.45
01/02/10,Jowar(Sorghum),1071.44,971.84,1173.23,India,0.6
01/01/10,Jowar(Sorghum),1070.84,965.75,1162.5,India,
01/03/25,Millets,3197.14,2542.86,3375.71,India,339.4
01/02/25,Millets,2857.74,2458.89,2933.6,India,152.5
01/01/25,Millets,2705.24,2468.94,2769.95,India,101.34
01/12/24,Millets,2603.9,2326.44,2666.21,India,-113.32
01/11/24,Millets,2717.22,2498,2807.53,India,53.43
01/10/24,Millets,2663.79,2508.13,2755.61,India,116.22
01/09/24,Millets,2547.57,2320.43,2642.57,India,189.89
01/08/24,Millets,2357.68,2156.07,2455.89,India,49.4
01/07/24,Millets,2308.28,2095.47,2452.5,India,-143.27
01/06/24,Millets,2451.55,1796.52,2804.62,India,-78
01/05/24,Millets,2529.55,2192.42,2659.85,India,104.1
01/04/24,Millets,2425.45,2058.94,2774.09,India,-35.04
01/03/24,Millets,2460.49,2191.31,2780.66,India,-148.42
01/02/24,Millets,2608.91,2424.78,2785.22,India,169.48
01/01/24,Millets,2439.43,2225.57,2652.29,India,-277.13
01/12/23,Millets,2716.56,2537.19,2869.79,India,109.5
01/11/23,Millets,2607.06,2439.65,2768.19,India,-385.79
01/10/23,Millets,2992.85,2883.24,3094.58,India,-101.15
01/09/23,Millets,3094,2984.07,3225.43,India,124.27
01/08/23,Millets,2969.73,2835.12,3096.81,India,-437.84
01/07/23,Millets,3407.57,3240.29,3578.99,India,-20.15
01/06/23,Millets,3427.72,3243.26,3530.65,India,155.19
01/05/23,Millets,3272.53,3124.57,3372.3,India,-0.91
01/04/23,Millets,3273.44,3055.83,3409.59,India,54.69
01/03/23,Millets,3218.75,2980.14,3334.38,India,-116.07
01/02/23,Millets,3334.82,3129.05,3478.15,India,39.73
01/01/23,Millets,3295.09,3038.2,3415.19,India,-74.87
01/12/22,Millets,3369.96,3183.37,3504.61,India,618.33
01/11/22,Millets,2751.63,2637.56,2794.19,India,-142.93
01/10/22,Millets,2894.56,2712.21,3003.38,India,-362.86
01/09/22,Millets,3257.42,2996.37,3392.9,India,-309.94
01/08/22,Millets,3567.36,3399.53,3682.8,India,263.51
01/07/22,Millets,3303.85,3004.66,3549.76,India,-29.83
01/06/22,Millets,3333.68,3026.13,3569.06,India,323.68
01/05/22,Millets,3010,2695.93,3343.72,India,-193.72
01/04/22,Millets,3203.72,2751.38,3335.64,India,-230.81
01/03/22,Millets,3434.53,2992.87,3584.47,India,8.12
01/02/22,Millets,3426.41,3002.63,3684.74,India,-32.81
01/01/22,Millets,3459.22,2985.22,3653.22,India,274.41
01/12/21,Millets,3184.81,2885.1,3445.67,India,612.08
01/11/21,Millets,2572.73,2438.64,2695.45,India,-248.75
01/10/21,Millets,2821.48,2449.34,2959.62,India,-217.25
01/09/21,Millets,3038.73,2758.58,3267.86,India,679.79
01/08/21,Millets,2358.94,2275.74,2476.04,India,-159.24
01/07/21,Millets,2518.18,2435.28,2643.63,India,-76.13
01/06/21,Millets,2594.31,2494.9,2647.37,India,-266.89
01/05/21,Millets,2861.2,2792.6,2888.4,India,422.34
01/04/21,Millets,2438.86,2347,2458.79,India,42.6
01/03/21,Millets,2396.26,2277.53,2486.53,India,-421.33
01/02/21,Millets,2817.59,2666.67,2956.48,India,667.59
01/01/21,Millets,2150,2025,2225,India,225
01/12/20,Millets,1925,1875,2000,India,-305
01/11/20,Millets,2230,2160,2300,India,30
01/10/20,Millets,2200,2075,2287.5,India,-244.44
01/09/20,Millets,2444.44,2255.56,2544.44,India,400
01/08/20,Millets,2044.44,1955.56,2133.33,India,-12.7
01/07/20,Millets,2057.14,1957.14,2128.57,India,157.14
01/06/20,Millets,1900,1754.55,1963.64,India,225
01/05/20,Millets,1675,1575,1725,India,675
01/04/20,Millets,1000,1000,1500,India,-1270
01/03/20,Millets,2270,2100,2360,India,288.18
01/02/20,Millets,1981.82,1809.09,2063.64,India,26.82
01/01/20,Millets,1955,1855,2025,India,97.11
01/12/19,Millets,1857.89,1764.29,1923.29,India,-242.61
01/11/19,Millets,2100.5,2081.06,2143.83,India,-75.4
01/10/19,Millets,2175.9,2098.33,2262.69,India,-103.34
01/09/19,Millets,2279.24,2223.75,2367.57,India,-427.17
01/08/19,Millets,2706.41,2645.17,2776.3,India,50.62
01/07/19,Millets,2655.79,2619.19,2680.26,India,137.27
01/06/19,Millets,2518.52,2470.37,2574.07,India,75.05
01/05/19,Millets,2443.47,2418.75,2464.14,India,20.38
01/04/19,Millets,2423.09,2415,2445.31,India,174.11
01/03/19,Millets,2248.98,2193.37,2325.21,India,56.09
01/02/19,Millets,2192.89,2141.7,2240.56,India,183.26
01/01/19,Millets,2009.63,1961.84,2075.01,India,102.14
01/12/18,Millets,1907.49,1895.68,1913.98,India,202.73
01/11/18,Millets,1704.76,1659.29,1735.95,India,22.36
01/10/18,Millets,1682.4,1617.07,1745.17,India,-117.94
01/09/18,Millets,1800.34,1736.18,1866.42,India,20.18
01/08/18,Millets,1780.16,1729.93,1829.72,India,5.07
01/07/18,Millets,1775.09,1740.98,1825.27,India,39.77
01/06/18,Millets,1735.32,1700.75,1830.7,India,34.77
01/05/18,Millets,1700.55,1655.63,1733.97,India,60.43
01/04/18,Millets,1640.12,1612.35,1680.74,India,38.23
01/03/18,Millets,1601.89,1582.34,1630.69,India,17.47
01/02/18,Millets,1584.42,1565.17,1618.76,India,-41.6
01/01/18,Millets,1626.02,1596.07,1653.06,India,-23.35
01/12/17,Millets,1649.37,1627.98,1666.69,India,109.74
01/11/17,Millets,1539.63,1523.92,1558.63,India,-31.13
01/10/17,Millets,1570.76,1523.27,1617.94,India,-211.91
01/09/17,Millets,1782.67,1707.07,1839.19,India,58.82
01/08/17,Millets,1723.85,1656.07,1805.6,India,174
01/07/17,Millets,1549.85,1508.79,1595.39,India,-11.09
01/06/17,Millets,1560.94,1504.53,1601.72,India,-294.29
01/05/17,Millets,1855.23,1808.57,1897.02,India,55.23
01/04/17,Millets,1800,1749.35,1853.35,India,110
01/03/17,Millets,1690,1632.78,1729.75,India,228.39
01/02/17,Millets,1461.61,1407.69,1497.74,India,-153.15
01/01/17,Millets,1614.76,1576.31,1649.39,India,65.01
01/12/16,Millets,1549.75,1515.59,1592.03,India,-95.96
01/11/16,Millets,1645.71,1582.86,1703.93,India,-24.69
01/10/16,Millets,1670.4,1619.5,1718.8,India,70.49
01/09/16,Millets,1599.91,1551.88,1644.09,India,-424.26
01/08/16,Millets,2024.17,1948.19,2115.83,India,463.69
01/07/16,Millets,1560.48,1532.86,1587.14,India,175.48
01/06/16,Millets,1385,1347.5,1447.5,India,-437.44
01/05/16,Millets,1822.44,1775.67,1871.56,India,125.03
01/04/16,Millets,1697.41,1643.16,1732.71,India,78.66
01/03/16,Millets,1618.75,1595,1669.17,India,231.01
01/02/16,Millets,1387.74,1335.81,1437.74,India,-221.15
01/01/16,Millets,1608.89,1559.62,1675.49,India,6.28
01/12/15,Millets,1602.61,1539.57,1659.13,India,-297.95
01/11/15,Millets,1900.56,1770,1956.11,India,-42.95
01/10/15,Millets,1943.51,1875.05,2011.97,India,135.35
01/09/15,Millets,1808.16,1748.47,1870.41,India,139.87
01/08/15,Millets,1668.29,1552.44,1737.8,India,290.46
01/07/15,Millets,1377.83,1250,1442.33,India,71.71
01/06/15,Millets,1306.12,1188.84,1377.69,India,-169.46
01/05/15,Millets,1475.58,1392.79,1540.7,India,40.01
01/04/15,Millets,1435.57,1351.14,1496.71,India,66.35
01/03/15,Millets,1369.22,1315.06,1423.39,India,115.52
01/02/15,Millets,1253.7,1201.85,1305.56,India,-271.89
01/01/15,Millets,1525.59,1423.82,1600.29,India,225.59
01/12/14,Millets,1300,1215.38,1366.54,India,-113.46
01/11/14,Millets,1413.46,1339.81,1479.81,India,23.08
01/10/14,Millets,1390.38,1298.08,1448.08,India,439.6
01/09/14,Millets,950.78,888.28,1018.44,India,52.34
01/08/14,Millets,898.44,820.31,981.25,India,9.55
01/07/14,Millets,888.89,811.11,966.67,India,-211.11
01/06/14,Millets,1100,1000,1200,India,-476.92
01/05/14,Millets,1576.92,1488.46,1665.38,India,-263.08
01/04/14,Millets,1840,1716,1960,India,54.29
01/03/14,Millets,1785.71,1671.43,1885.71,India,835.71
01/01/14,Millets,950,900,1000,India,50
01/12/13,Millets,900,850,950,India,-375
01/11/13,Millets,1275,1212.5,1337.5,India,-719.44
01/10/13,Millets,1994.44,1861.11,2116.67,India,667.52
01/09/13,Millets,1326.92,1200,1446.15,India,136.44
01/08/13,Millets,1190.48,957.14,1423.81,India,25.26
01/07/13,Millets,1165.22,969.57,1365.22,India,71.47
01/06/13,Millets,1093.75,1062.5,1125,India,-19.58
01/05/13,Millets,1113.33,1073.33,1153.33,India,-978.34
01/04/13,Millets,2091.67,1975,2250,India,-333.33
01/03/13,Millets,2425,2150,2716.67,India,1167.86
01/02/13,Millets,1257.14,1171.43,1342.86,India,182.14
01/11/12,Millets,1075,1000,1150,India,408.33
01/10/12,Millets,666.67,600,733.33,India,-217.71
01/09/12,Millets,884.38,693.75,1075,India,272.48
01/08/12,Millets,611.9,523.81,700,India,-96.43
01/07/12,Millets,708.33,608.33,808.33,India,-541.67
01/06/12,Millets,1250,1000,1500,India,200
01/05/12,Millets,1050,900,1200,India,-3571.43
01/04/12,Millets,4621.43,4142.86,5100,India,3721.43
01/03/12,Millets,900,800,1000,India,-425
01/02/12,Millets,1325,1150,1500,India,-425
01/11/11,Millets,1750,1650,1850,India,949.44
01/10/11,Millets,800.56,466.67,566.67,India,300.56
01/09/11,Millets,500,375,475,India,117.65
01/08/11,Millets,382.35,317.65,447.06,India,-336.4
01/07/11,Millets,718.75,650,787.5,India,-356.25
01/03/11,Millets,1075,1025,1125,India,-50
01/02/11,Millets,1125,1050,1200,India,200
01/11/10,Millets,925,850,1000,India,475
01/10/10,Millets,450,400,500,India,-50
01/09/10,Millets,500,437.5,562.5,India,-30.88
01/08/10,Millets,530.88,482.35,579.41,India,-312.3
01/07/10,Millets,843.18,772.73,913.64,India,-206.82
01/06/10,Millets,1050,1000,1100,India,262.5
01/03/10,Millets,787.5,725,850,India,20.83
01/02/10,Millets,766.67,700,833.33,India,-52.08
01/01/10,Millets,818.75,768.75,868.75,India,
01/03/25,Barley (Jau),2383.57,2312.36,2434.75,India,-70.93
01/02/25,Barley (Jau),2454.5,2395.73,2497.54,India,15.27
01/01/25,Barley (Jau),2439.23,2388.34,2478.49,India,53.57
01/12/24,Barley (Jau),2385.66,2329.44,2423.41,India,30.21
01/11/24,Barley (Jau),2355.45,2299.93,2397.71,India,43.37
01/10/24,Barley (Jau),2312.08,2258.77,2349.59,India,67.72
01/09/24,Barley (Jau),2244.36,2195.07,2279.13,India,59.13
01/08/24,Barley (Jau),2185.23,2144.67,2219.11,India,50.19
01/07/24,Barley (Jau),2135.04,2093.31,2169.11,India,43.65
01/06/24,Barley (Jau),2091.39,2044.05,2126.94,India,90.79
01/05/24,Barley (Jau),2000.6,1947.39,2043.3,India,103.22
01/04/24,Barley (Jau),1897.38,1831.94,1951.04,India,-79.85
01/03/24,Barley (Jau),1977.23,1913.45,2028.71,India,-85.47
01/02/24,Barley (Jau),2062.7,2016.34,2104.41,India,-8.87
01/01/24,Barley (Jau),2071.57,2026.74,2111,India,75.61
01/12/23,Barley (Jau),1995.96,1946.72,2037.14,India,44.99
01/11/23,Barley (Jau),1950.97,1888.19,1980.43,India,40.76
01/10/23,Barley (Jau),1910.21,1850.55,1952.2,India,6.87
01/09/23,Barley (Jau),1903.34,1837.63,1913.35,India,39.69
01/08/23,Barley (Jau),1863.65,1808.94,1886.36,India,30.49
01/07/23,Barley (Jau),1833.16,1783.47,1863.73,India,-2.02
01/06/23,Barley (Jau),1835.18,1778.86,1877.75,India,-70.58
01/05/23,Barley (Jau),1905.76,1836.7,1954.87,India,-79.68
01/04/23,Barley (Jau),1985.44,1896.18,2048.46,India,-270.43
01/03/23,Barley (Jau),2255.87,2175.96,2310.37,India,-441.3
01/02/23,Barley (Jau),2697.17,2629.54,2739.21,India,-53.4
01/01/23,Barley (Jau),2750.57,2684.16,2794.11,India,41.97
01/12/22,Barley (Jau),2708.6,2638.82,2757.72,India,55.22
01/11/22,Barley (Jau),2653.38,2586.17,2707.54,India,78.88
01/10/22,Barley (Jau),2574.5,2513.45,2625.84,India,9.45
01/09/22,Barley (Jau),2565.05,2503.06,2613.54,India,1.66
01/08/22,Barley (Jau),2563.39,2512.19,2609.95,India,25.23
01/07/22,Barley (Jau),2538.16,2479.75,2584.45,India,36.99
01/06/22,Barley (Jau),2501.17,2425.85,2557.22,India,-20.8
01/05/22,Barley (Jau),2521.97,2433.57,2587.89,India,-6.5
01/04/22,Barley (Jau),2528.47,2408.44,2601.81,India,306.28
01/03/22,Barley (Jau),2222.19,2149.53,2278.75,India,102.73
01/02/22,Barley (Jau),2119.46,2067.05,2166.14,India,72.27
01/01/22,Barley (Jau),2047.19,2001.38,2087.18,India,29.76
01/12/21,Barley (Jau),2017.43,1973.34,2057.01,India,56.76
01/11/21,Barley (Jau),1960.67,1913.59,2001.06,India,50.59
01/10/21,Barley (Jau),1910.08,1865.45,1950.59,India,56.92
01/09/21,Barley (Jau),1853.16,1810.9,1891.36,India,74.52
01/08/21,Barley (Jau),1778.64,1737.13,1815.36,India,93.77
01/07/21,Barley (Jau),1684.87,1647.5,1718.01,India,26.16
01/06/21,Barley (Jau),1658.71,1615.68,1690.61,India,15.12
01/05/21,Barley (Jau),1643.59,1602.94,1680.96,India,64.03
01/04/21,Barley (Jau),1579.56,1524.35,1626.93,India,121.29
01/03/21,Barley (Jau),1458.27,1414,1498.62,India,-27.14
01/02/21,Barley (Jau),1485.41,1451.45,1520.08,India,-6.82
01/01/21,Barley (Jau),1492.23,1455.27,1526.83,India,37.75
01/12/20,Barley (Jau),1454.48,1417.65,1487.94,India,-8.02
01/11/20,Barley (Jau),1462.5,1424.46,1497.05,India,32.89
01/10/20,Barley (Jau),1429.61,1395.38,1462.84,India,8.02
01/09/20,Barley (Jau),1421.59,1385.99,1454.62,India,-51.04
01/08/20,Barley (Jau),1472.63,1435.79,1505.08,India,11.63
01/07/20,Barley (Jau),1461,1424.93,1492.19,India,-52.76
01/06/20,Barley (Jau),1513.76,1476.88,1545.54,India,-88.52
01/05/20,Barley (Jau),1602.28,1569.77,1637.44,India,-51.5
01/04/20,Barley (Jau),1653.78,1609.7,1696.22,India,-128.41
01/03/20,Barley (Jau),1782.19,1737.34,1824.41,India,-144.64
01/02/20,Barley (Jau),1926.83,1883.49,1964.11,India,3.61
01/01/20,Barley (Jau),1923.22,1883.4,1963.25,India,56.78
01/12/19,Barley (Jau),1866.44,1823.72,1905.22,India,22.15
01/11/19,Barley (Jau),1844.29,1803.62,1882.49,India,42.18
01/10/19,Barley (Jau),1802.11,1763.36,1838.41,India,34.69
01/09/19,Barley (Jau),1767.42,1732.15,1800.13,India,13.76
01/08/19,Barley (Jau),1753.66,1719.71,1783.47,India,23.68
01/07/19,Barley (Jau),1729.98,1697.28,1758.5,India,31.85
01/06/19,Barley (Jau),1698.13,1663.42,1725.94,India,9.2
01/05/19,Barley (Jau),1688.93,1652.8,1717.78,India,78.77
01/04/19,Barley (Jau),1610.16,1567.51,1642.55,India,-55.22
01/03/19,Barley (Jau),1665.38,1613.89,1703.06,India,-95.91
01/02/19,Barley (Jau),1761.29,1709.17,1799.97,India,52.26
01/01/19,Barley (Jau),1709.03,1663.54,1744.64,India,28.53
01/12/18,Barley (Jau),1680.5,1635.18,1716.34,India,39.16
01/11/18,Barley (Jau),1641.34,1596.55,1675.09,India,63.2
01/10/18,Barley (Jau),1578.14,1534.3,1614.03,India,29.75
01/09/18,Barley (Jau),1548.39,1508.76,1580.18,India,37.87
01/08/18,Barley (Jau),1510.52,1469.84,1544.32,India,49.57
01/07/18,Barley (Jau),1460.95,1426.52,1491.56,India,63.46
01/06/18,Barley (Jau),1397.49,1360.29,1427.98,India,39.24
01/05/18,Barley (Jau),1358.25,1322.47,1389.84,India,34.95
01/04/18,Barley (Jau),1323.3,1281.21,1363.65,India,-26.41
01/03/18,Barley (Jau),1349.71,1311.15,1382.95,India,-122.03
01/02/18,Barley (Jau),1471.74,1433.86,1501.24,India,-6.85
01/01/18,Barley (Jau),1478.59,1442.82,1507.77,India,9.92
01/12/17,Barley (Jau),1468.67,1434.07,1495.08,India,24.4
01/11/17,Barley (Jau),1444.27,1408.14,1470.01,India,19.46
01/10/17,Barley (Jau),1424.81,1389.8,1450.5,India,0.53
01/09/17,Barley (Jau),1424.28,1392.17,1448.37,India,18.43
01/08/17,Barley (Jau),1405.85,1372.94,1426.52,India,-3.23
01/07/17,Barley (Jau),1409.08,1374.13,1435.76,India,3.02
01/06/17,Barley (Jau),1406.06,1367.36,1413.73,India,-18.02
01/05/17,Barley (Jau),1424.08,1389.27,1436.49,India,-15.54
01/04/17,Barley (Jau),1439.62,1391.84,1456.35,India,-34.36
01/03/17,Barley (Jau),1473.98,1396,1468.4,India,-328.69
01/02/17,Barley (Jau),1802.67,1709.49,1817.77,India,-22.84
01/01/17,Barley (Jau),1825.51,1764.41,1854.17,India,6.37
01/12/16,Barley (Jau),1819.14,1754.79,1855.07,India,48.34
01/11/16,Barley (Jau),1770.8,1702.97,1782.26,India,105.05
01/10/16,Barley (Jau),1665.75,1621.23,1689.51,India,26.03
01/09/16,Barley (Jau),1639.72,1599.5,1669.16,India,5.33
01/08/16,Barley (Jau),1634.39,1594.92,1652.67,India,45.43
01/07/16,Barley (Jau),1588.96,1540.34,1610.39,India,22.43
01/06/16,Barley (Jau),1566.53,1532.1,1584.16,India,72.84
01/05/16,Barley (Jau),1493.69,1451.28,1508.68,India,67.73
01/04/16,Barley (Jau),1425.96,1379.36,1449.1,India,58.61
01/03/16,Barley (Jau),1367.35,1300.13,1373.58,India,-97.81
01/02/16,Barley (Jau),1465.16,1405.29,1485.79,India,-4.07
01/01/16,Barley (Jau),1469.23,1417.61,1499.67,India,55.33
01/12/15,Barley (Jau),1413.9,1359.13,1443.08,India,43.82
01/11/15,Barley (Jau),1370.08,1320.12,1390.47,India,62.22
01/10/15,Barley (Jau),1307.86,1258.14,1329.93,India,78.87
01/09/15,Barley (Jau),1228.99,1179.31,1235.63,India,34.37
01/08/15,Barley (Jau),1194.62,1138.08,1194.2,India,13.39
01/07/15,Barley (Jau),1181.23,1135.99,1184.13,India,-0.94
01/06/15,Barley (Jau),1182.17,1146.82,1193.04,India,1.86
01/05/15,Barley (Jau),1180.31,1138.29,1199.54,India,59.61
01/04/15,Barley (Jau),1120.7,1068.76,1156.88,India,-173.96
01/03/15,Barley (Jau),1294.66,1248.87,1333.56,India,-217.41
01/02/15,Barley (Jau),1512.07,1468.23,1547.24,India,4.94
01/01/15,Barley (Jau),1507.13,1466.36,1545.66,India,57.32
01/12/14,Barley (Jau),1449.81,1398.76,1478.52,India,46.22
01/11/14,Barley (Jau),1403.59,1361.69,1437.69,India,58.73
01/10/14,Barley (Jau),1344.86,1307.02,1374.49,India,28.63
01/09/14,Barley (Jau),1316.23,1278.61,1341.34,India,37.74
01/08/14,Barley (Jau),1278.49,1245.46,1300.17,India,44.04
01/07/14,Barley (Jau),1234.45,1202.63,1248.64,India,56.92
01/06/14,Barley (Jau),1177.53,1142.58,1185.51,India,6.09
01/05/14,Barley (Jau),1171.44,1136.78,1183.54,India,45.13
01/04/14,Barley (Jau),1126.31,1081.07,1145.57,India,-112.83
01/03/14,Barley (Jau),1239.14,1189.03,1256.34,India,-77.54
01/02/14,Barley (Jau),1316.68,1271.94,1340.98,India,29.79
01/01/14,Barley (Jau),1286.89,1243.79,1310.08,India,24.59
01/12/13,Barley (Jau),1262.3,1216.03,1282,India,48.58
01/11/13,Barley (Jau),1213.72,1173.13,1234.69,India,55.48
01/10/13,Barley (Jau),1158.24,1117.39,1172.52,India,9.5
01/09/13,Barley (Jau),1148.74,1115.68,1161.57,India,10.03
01/08/13,Barley (Jau),1138.71,1107.53,1146,India,-23.2
01/07/13,Barley (Jau),1161.91,1137.24,1175.98,India,3.12
01/06/13,Barley (Jau),1158.79,1136.83,1176.74,India,20.84
01/05/13,Barley (Jau),1137.95,1113.67,1159.08,India,3.09
01/04/13,Barley (Jau),1134.86,1099.94,1164.46,India,-62.89
01/03/13,Barley (Jau),1197.75,1163.28,1220.94,India,-62.82
01/02/13,Barley (Jau),1260.57,1231.42,1285.07,India,20.1
01/01/13,Barley (Jau),1240.47,1207.53,1261.39,India,11.87
01/12/12,Barley (Jau),1228.6,1197.85,1254.37,India,54.23
01/11/12,Barley (Jau),1174.37,1142.61,1198.82,India,63.58
01/10/12,Barley (Jau),1110.79,1087.2,1128.7,India,5.13
01/09/12,Barley (Jau),1105.66,1072.03,1121.58,India,-67.8
01/08/12,Barley (Jau),1173.46,1143.44,1200.1,India,5.31
01/07/12,Barley (Jau),1168.15,1133.39,1194.13,India,52.71
01/06/12,Barley (Jau),1115.44,1081.74,1145.94,India,-108.9
01/05/12,Barley (Jau),1224.34,1185.05,1254.99,India,-65.13
01/04/12,Barley (Jau),1289.47,1245.4,1324.87,India,117.77
01/03/12,Barley (Jau),1171.7,1133.19,1203.15,India,77.36
01/02/12,Barley (Jau),1094.34,1056.28,1105.36,India,4.66
01/01/12,Barley (Jau),1089.68,1044.55,1103.15,India,53.71
01/12/11,Barley (Jau),1035.97,990.17,1040.91,India,4.04
01/11/11,Barley (Jau),1031.93,975.82,1028.87,India,14.58
01/10/11,Barley (Jau),1017.35,970.96,1021.65,India,-10.95
01/09/11,Barley (Jau),1028.3,988.54,1030.99,India,-41.64
01/08/11,Barley (Jau),1069.94,1039.43,1083.27,India,-26.48
01/07/11,Barley (Jau),1096.42,1070.81,1120.83,India,-43.14
01/06/11,Barley (Jau),1139.56,1114.64,1174.53,India,-36.94
01/05/11,Barley (Jau),1176.5,1148.42,1211.74,India,161.51
01/04/11,Barley (Jau),1014.99,975.67,1029.97,India,-85.06
01/03/11,Barley (Jau),1100.05,1048.25,1102.03,India,-179.42
01/02/11,Barley (Jau),1279.47,1273.48,1314,India,38.67
01/01/11,Barley (Jau),1240.8,1235.93,1277.31,India,40.87
01/12/10,Barley (Jau),1199.93,1197.53,1241.04,India,46.61
01/11/10,Barley (Jau),1153.32,1145.27,1192.66,India,58.83
01/10/10,Barley (Jau),1094.49,1076.73,1122.33,India,60.76
01/09/10,Barley (Jau),1033.73,1022.63,1059.28,India,21.98
01/08/10,Barley (Jau),1011.75,990.85,1029.2,India,29.01
01/07/10,Barley (Jau),982.74,960.77,995.38,India,33.24
01/06/10,Barley (Jau),949.5,933.02,961.06,India,42.6
01/05/10,Barley (Jau),906.9,881.22,923.97,India,41.37
01/04/10,Barley (Jau),865.53,828.23,876.22,India,-82.83
01/03/10,Barley (Jau),948.36,915.95,961.45,India,48.99
01/02/10,Barley (Jau),899.37,852.47,884.85,India,-3.51
01/01/10,Barley (Jau),902.88,858.83,891.67,India,
01/03/25,Ginger(Dry),6363.42,5847.1,6916.62,India,216.26
01/02/25,Ginger(Dry),6147.16,5684.63,6680.7,India,-430.53
01/01/25,Ginger(Dry),6577.69,6035.27,7170.79,India,-328.52
01/12/24,Ginger(Dry),6906.21,6344.53,7555.41,India,-130.47
01/11/24,Ginger(Dry),7036.68,6458.71,7666.2,India,-830.35
01/10/24,Ginger(Dry),7867.03,7213.29,8523.92,India,-693.75
01/09/24,Ginger(Dry),8560.78,7848.5,9272,India,-1762.14
01/08/24,Ginger(Dry),10322.92,9532.89,11518.42,India,-2178.57
01/07/24,Ginger(Dry),12501.49,11428.22,13549.93,India,-795.68
01/06/24,Ginger(Dry),13297.17,12393.92,14230.33,India,386.89
01/05/24,Ginger(Dry),12910.28,12020.6,13823.13,India,1124.02
01/04/24,Ginger(Dry),11786.26,10847.68,12661.15,India,1151.97
01/03/24,Ginger(Dry),10634.29,9775.68,11453.21,India,294.17
01/02/24,Ginger(Dry),10340.12,9482.36,11167.88,India,-160.91
01/01/24,Ginger(Dry),10501.03,9691.35,11276.33,India,643.46
01/12/23,Ginger(Dry),9857.57,8924.74,10708.08,India,-557.68
01/11/23,Ginger(Dry),10415.25,9524.65,11275.03,India,-19.83
01/10/23,Ginger(Dry),10435.08,9470.63,11357.2,India,-1095.28
01/09/23,Ginger(Dry),11530.36,10467.19,12535.53,India,-2404.5
01/08/23,Ginger(Dry),13934.86,12951.09,14878.77,India,125.55
01/07/23,Ginger(Dry),13809.31,12655.8,14891.65,India,1950.23
01/06/23,Ginger(Dry),11859.08,11004.65,12646.98,India,3225.14
01/05/23,Ginger(Dry),8633.94,7985.6,9307.8,India,1501.96
01/04/23,Ginger(Dry),7131.98,6519.53,7741.48,India,1293.81
01/03/23,Ginger(Dry),5838.17,5309.33,6356.13,India,779.53
01/02/23,Ginger(Dry),5058.64,4576.66,5513.04,India,349.21
01/01/23,Ginger(Dry),4709.43,4240.43,5154.04,India,53.38
01/12/22,Ginger(Dry),4656.05,4223.58,5089.11,India,62.41
01/11/22,Ginger(Dry),4593.64,4158.88,5021.47,India,138.44
01/10/22,Ginger(Dry),4455.2,3996.01,4904.77,India,266.9
01/09/22,Ginger(Dry),4188.3,3784.47,4578.47,India,-558.57
01/08/22,Ginger(Dry),4746.87,4278.29,5209.72,India,-46.76
01/07/22,Ginger(Dry),4793.63,4333.14,5270,India,337
01/06/22,Ginger(Dry),4456.63,4047.57,4853.04,India,309.95
01/05/22,Ginger(Dry),4146.68,3737.82,4508.24,India,129.08
01/04/22,Ginger(Dry),4017.6,3623.69,4387.97,India,3.78
01/03/22,Ginger(Dry),4013.82,3584.99,4429.4,India,440.93
01/02/22,Ginger(Dry),3572.89,3218.85,3919.53,India,106.83
01/01/22,Ginger(Dry),3466.06,3071.91,3881.36,India,-399.56
01/12/21,Ginger(Dry),3865.62,3448.49,4294.51,India,-815.14
01/11/21,Ginger(Dry),4680.76,4159.43,5222.93,India,51.83
01/10/21,Ginger(Dry),4628.93,4092.26,5191.11,India,132.65
01/09/21,Ginger(Dry),4496.28,4009.57,4997.46,India,-590.74
01/08/21,Ginger(Dry),5087.02,4591.44,5727.37,India,-684.73
01/07/21,Ginger(Dry),5771.75,5241.52,6507.59,India,390.2
01/06/21,Ginger(Dry),5381.55,4782.63,6215.65,India,721.8
01/05/21,Ginger(Dry),4659.75,4113.32,5483.24,India,-7.46
01/04/21,Ginger(Dry),4667.21,4162.31,5340.05,India,533.12
01/03/21,Ginger(Dry),4134.09,3751.4,4590.7,India,-161.52
01/02/21,Ginger(Dry),4295.61,3874.08,4844.19,India,442.65
01/01/21,Ginger(Dry),3852.96,3482.99,4312.37,India,-257.47
01/12/20,Ginger(Dry),4110.43,3706.38,4520.86,India,-1002.08
01/11/20,Ginger(Dry),5112.51,4590.76,5611.46,India,-756.31
01/10/20,Ginger(Dry),5868.82,5305.53,6383.6,India,-1181.96
01/09/20,Ginger(Dry),7050.78,6366.27,7724.85,India,-520.53
01/08/20,Ginger(Dry),7571.31,6944.58,8220.94,India,-1891.02
01/07/20,Ginger(Dry),9462.33,8680.77,10205.18,India,849.17
01/06/20,Ginger(Dry),8613.16,7824.5,9290.92,India,1027.88
01/05/20,Ginger(Dry),7585.28,7009.11,8217.03,India,553.37
01/04/20,Ginger(Dry),7031.91,6444.89,7556.12,India,1004.18
01/03/20,Ginger(Dry),6027.73,5487.91,6509.82,India,22.74
